Date,Item Name,Quantity Sold (kilo),Sales_count,Discount (Yes/No),Unit Selling Price (RMB/kg),monthOfyear
2023-02-15,Yunnan Lettuce (Bag),27.0,27,1,4.1,2
2023-02-15,Zhuyecai,2.972,7,0,19.8,2
2023-02-16,Broccoli,24.191,50,0,9.2,2
2023-02-16,Chinese Cabbage,32.563,44,0,1.8,2
2023-02-16,Eggplant (2),5.905,14,0,12.0,2
2023-02-16,Huangbaicai (2),1.754,4,0,14.0,2
2023-02-16,Naibaicai,2.664,7,1,8.0,2
2023-02-16,Needle Mushroom (Box),25.0,25,1,3.5,2
2023-02-16,Net Lotus Root (1),18.357,28,0,4.8,2
2023-02-16,Wuhu Green Pepper (1),20.387999999999998,48,0,12.0,2
2023-02-16,Xixia Mushroom (1),8.999,41,0,18.0,2
2023-02-16,Yunnan Lettuce (Bag),22.0,22,1,4.1,2
2023-02-16,Zhuyecai,2.001,5,0,19.8,2
2023-02-17,Broccoli,24.628,51,0,9.2,2
2023-02-17,Chinese Cabbage,32.391,37,0,1.8,2
2023-02-17,Eggplant (2),6.198,14,0,12.0,2
2023-02-17,Huangbaicai (2),2.249,3,0,14.0,2
2023-02-17,Needle Mushroom (Box),28.0,28,1,3.5,2
2023-02-17,Net Lotus Root (1),12.876999999999999,16,0,4.8,2
2023-02-17,Qinggengsanhua,0.352,1,0,8.0,2
2023-02-17,Shanghaiqing,2.325,5,0,9.2,2
2023-02-17,Wuhu Green Pepper (1),17.995,51,0,13.0,2
2023-02-17,Yunnan Lettuce (Bag),26.0,26,1,4.1,2
2023-02-17,Zhuyecai,1.9849999999999999,4,0,19.8,2
2023-02-18,Broccoli,36.138,83,0,9.2,2
2023-02-18,Chinese Cabbage,56.65,61,0,1.8,2
2023-02-18,Eggplant (2),19.576999999999998,43,0,12.0,2
2023-02-18,Huangbaicai (2),0.5720000000000001,2,0,10.0,2
2023-02-18,Needle Mushroom (Box),43.0,43,1,3.5,2
2023-02-18,Net Lotus Root (1),38.479,53,0,4.8,2
2023-02-18,Shanghaiqing,6.413,10,0,9.6,2
2023-02-18,Wuhu Green Pepper (1),26.451999999999998,74,0,14.0,2
2023-02-18,Xixia Mushroom (1),18.137,89,0,18.0,2
2023-02-18,Yunnan Lettuce (Bag),47.0,47,0,6.9,2
2023-02-18,Zhuyecai,3.814,8,0,19.8,2
2023-02-19,Broccoli,27.107,61,0,9.2,2
2023-02-19,Chinese Cabbage,17.389,17,0,1.8,2
2023-02-19,Eggplant (2),11.549,27,0,12.0,2
2023-02-19,Hongshujian,0.273,1,0,18.0,2
2023-02-19,Huangbaicai (2),1.998,4,0,10.0,2
2023-02-19,Needle Mushroom (Box),39.0,39,1,3.5,2
2023-02-19,Net Lotus Root (1),29.052,37,0,4.8,2
2023-02-19,Shanghaiqing,4.163,10,0,9.6,2
2023-02-19,Wuhu Green Pepper (1),28.129,74,0,14.0,2
2023-02-19,Xixia Mushroom (1),12.742,60,0,18.0,2
2023-02-19,Yunnan Lettuce (Bag),32.0,32,1,4.1,2
2023-02-19,Zhuyecai,1.2429999999999999,3,0,19.8,2
2023-02-20,Broccoli,19.146,41,0,9.2,2
2023-02-20,Chinese Cabbage,28.639,24,0,1.8,2
2023-02-20,Eggplant (2),5.843999999999999,11,0,12.0,2
2023-02-20,Hongshujian,0.228,1,0,18.0,2
2023-02-20,Huangbaicai (2),0.612,1,0,10.0,2
2023-02-20,Luosi Pepper,9.492,25,1,8.0,2
2023-02-20,Needle Mushroom (Box),20.0,22,1,3.5,2
2023-02-20,Net Lotus Root (1),14.408,20,0,4.8,2
2023-02-20,Shanghaiqing,3.004,5,0,9.6,2
2023-02-20,Wuhu Green Pepper (1),17.135,48,0,14.0,2
2023-02-20,Xixia Mushroom (1),4.883,28,0,18.0,2
2023-02-20,Yunnan Lettuce (Bag),21.0,23,1,4.1,2
2023-02-20,Zhuyecai,1.495,2,0,19.8,2
2023-02-21,Broccoli,17.492,42,0,9.2,2
2023-02-21,Chinese Cabbage,33.467,29,0,1.8,2
2023-02-21,Eggplant (2),10.812,23,0,12.0,2
2023-02-21,Hongshujian,0.301,1,0,18.0,2
2023-02-21,Huangbaicai (2),2.8819999999999997,5,0,10.0,2
2023-02-21,Luosi Pepper,4.616,13,1,8.0,2
2023-02-21,Needle Mushroom (Box),21.0,21,1,2.9,2
2023-02-21,Net Lotus Root (1),13.022,24,0,4.8,2
2023-02-21,Qinggengsanhua,0.517,1,0,7.0,2
2023-02-21,Shanghaiqing,3.5469999999999997,7,0,9.6,2
2023-02-21,Wuhu Green Pepper (1),19.063,59,0,14.0,2
2023-02-21,Xixia Mushroom (1),8.569,43,0,18.0,2
2023-02-21,Yunnan Lettuce (Bag),21.0,21,1,4.1,2
2023-02-21,Zhuyecai,0.298,1,0,19.8,2
2023-02-22,Broccoli,15.597,33,0,9.2,2
2023-02-22,Chinese Cabbage,25.739,23,0,1.8,2
2023-02-22,Eggplant (2),5.9879999999999995,15,0,12.0,2
2023-02-22,Huangbaicai (2),1.9789999999999999,7,0,10.0,2
2023-02-22,Luosi Pepper,8.278,22,1,7.2,2
2023-02-22,Needle Mushroom (Box),22.0,22,1,2.9,2
2023-02-22,Net Lotus Root (1),19.261,24,0,4.8,2
2023-02-22,Shanghaiqing,1.612,3,0,9.6,2
2023-02-22,Wuhu Green Pepper (1),18.599,56,0,14.0,2
2023-02-22,Xixia Mushroom (1),5.034,29,0,18.0,2
2023-02-22,Yunnan Lettuce (Bag),22.0,22,1,4.1,2
2023-02-22,Zhuyecai,1.92,5,0,19.8,2
2023-02-23,Broccoli,16.615,36,0,9.2,2
2023-02-23,Chinese Cabbage,28.413,29,0,1.8,2
2023-02-23,Eggplant (2),8.572,20,0,12.0,2
2023-02-23,Huangbaicai (2),2.108,4,0,10.0,2
2023-02-23,Luosi Pepper,2.475,7,1,7.2,2
2023-02-23,Needle Mushroom (Box),27.0,27,1,2.9,2
2023-02-23,Net Lotus Root (1),15.586,20,0,4.8,2
2023-02-23,Qinggengsanhua,13.089,20,1,3.5,2
2023-02-23,Shanghaiqing,2.576,7,0,8.0,2
2023-02-23,Wuhu Green Pepper (1),18.185,54,0,14.0,2
2023-02-23,Xixia Mushroom (1),7.585,33,0,18.0,2
2023-02-23,Yunnan Lettuce (Bag),29.0,29,1,4.1,2
2023-02-23,Zhuyecai,1.763,5,0,19.8,2
2023-02-24,Broccoli,20.755,40,0,9.2,2
2023-02-24,Chinese Cabbage,25.456,22,0,1.8,2
2023-02-24,Eggplant (2),7.0920000000000005,18,0,14.0,2
2023-02-24,Huangbaicai (2),2.3089999999999997,6,0,10.0,2
2023-02-24,Luosi Pepper,1.471,4,1,8.0,2
2023-02-24,Needle Mushroom (Box),30.0,30,1,2.9,2
2023-02-24,Net Lotus Root (1),22.749,31,0,4.8,2
2023-02-24,Shanghaiqing,3.581,7,0,8.0,2
2023-02-24,Wuhu Green Pepper (1),25.083,68,0,14.0,2
2023-02-24,Xixia Mushroom (1),11.671,55,0,18.0,2
2023-02-24,Yunnan Lettuce (Bag),25.0,25,1,4.1,2
2023-02-24,Zhuyecai,2.258,5,0,19.8,2
2023-02-25,Broccoli,26.661,55,0,9.2,2
2023-02-25,Chinese Cabbage,20.172,16,0,1.8,2
2023-02-25,Eggplant (2),7.550000000000001,19,0,14.0,2
2023-02-25,Huangbaicai (2),0.753,2,0,10.0,2
2023-02-25,Luosi Pepper,0.7190000000000001,2,1,7.2,2
2023-02-25,Needle Mushroom (Box),45.0,45,0,4.9,2
2023-02-25,Net Lotus Root (1),26.192,35,0,4.8,2
2023-02-25,Shanghaiqing,7.311,12,0,8.0,2
2023-02-25,Wuhu Green Pepper (1),30.817,92,0,14.0,2
2023-02-25,Xixia Mushroom (1),14.909,66,0,18.0,2
2023-02-25,Yunnan Lettuce (Bag),33.0,33,1,2.9,2
2023-02-25,Zhuyecai,3.733,10,0,19.8,2
2023-02-26,Broccoli,29.905,57,0,9.2,2
2023-02-26,Chinese Cabbage,42.788000000000004,31,0,1.8,2
2023-02-26,Eggplant (2),9.084,23,0,14.0,2
2023-02-26,Huangbaicai (2),2.691,5,0,10.0,2
2023-02-26,Luosi Pepper,0.6379999999999999,2,1,8.4,2
2023-02-26,Needle Mushroom (Box),40.0,40,1,2.9,2
2023-02-26,Net Lotus Root (1),27.64,41,0,4.8,2
2023-02-26,Shanghaiqing,9.862,21,0,8.0,2
2023-02-26,Wuhu Green Pepper (1),29.227,84,0,16.0,2
2023-02-26,Xixia Mushroom (1),4.053,22,0,18.0,2
2023-02-26,Yunnan Lettuce (Bag),48.0,48,1,2.7,2
2023-02-27,Broccoli,13.221,33,0,9.2,2
2023-02-27,Chinese Cabbage,14.945,13,0,1.8,2
2023-02-27,Eggplant (2),6.126,14,0,14.0,2
2023-02-27,Huangbaicai (2),4.067,9,0,10.0,2
2023-02-27,Needle Mushroom (Box),15.0,15,1,2.9,2
2023-02-27,Net Lotus Root (1),5.567,7,0,4.8,2
2023-02-27,Shanghaiqing,1.948,3,0,8.0,2
2023-02-27,Wuhu Green Pepper (1),15.253,43,0,16.0,2
2023-02-27,Xixia Mushroom (1),8.281,39,0,18.0,2
2023-02-27,Yunnan Lettuce (Bag),21.0,21,0,4.9,2
2023-02-27,Zhuyecai,2.257,4,0,19.8,2
2023-02-28,Broccoli,13.398,28,0,9.2,2
2023-02-28,Chinese Cabbage,17.614,16,0,1.8,2
2023-02-28,Eggplant (2),3.774,8,0,14.0,2
2023-02-28,Huangbaicai (2),0.49,1,0,8.0,2
2023-02-28,Needle Mushroom (Box),20.0,20,1,2.9,2
2023-02-28,Net Lotus Root (1),12.854000000000001,21,0,4.8,2
2023-02-28,Shanghaiqing,3.229,6,0,8.0,2
2023-02-28,Wuhu Green Pepper (1),17.861,56,0,16.0,2
2023-02-28,Xixia Mushroom (1),11.331,41,0,18.0,2
2023-02-28,Yunnan Lettuce (Bag),19.0,19,0,4.9,2
2023-02-28,Zhuyecai,0.9650000000000001,2,0,19.8,2
2023-03-01,Broccoli,14.28,34,0,9.2,3
2023-03-01,Chinese Cabbage,16.023,16,0,1.8,3
2023-03-01,Eggplant (2),6.963,16,0,14.0,3
2023-03-01,Huangbaicai (2),1.758,3,0,8.0,3
2023-03-01,Needle Mushroom (Box),25.0,25,1,2.9,3
2023-03-01,Net Lotus Root (1),10.06,16,0,4.8,3
2023-03-01,Shanghaiqing,2.828,7,0,8.0,3
2023-03-01,Wuhu Green Pepper (1),16.316,47,0,16.0,3
2023-03-01,Xixia Mushroom (1),5.39,27,0,18.0,3
2023-03-01,Yunnan Lettuce (Bag),32.0,32,1,2.9,3
2023-03-01,Zhuyecai,1.46,4,0,19.8,3
2023-03-02,Broccoli,16.859,38,0,9.2,3
2023-03-02,Chinese Cabbage,10.285,10,0,1.8,3
2023-03-02,Eggplant (2),5.21,11,0,14.0,3
2023-03-02,Huangbaicai (2),1.0550000000000002,2,0,8.0,3
2023-03-02,Needle Mushroom (Box),21.0,21,1,2.9,3
2023-03-02,Net Lotus Root (1),16.298,24,0,4.8,3
2023-03-02,Shanghaiqing,2.0469999999999997,4,0,8.0,3
2023-03-02,Wuhu Green Pepper (1),14.612,48,0,16.0,3
2023-03-02,Xixia Mushroom (1),7.782,37,0,18.0,3
2023-03-02,Yunnan Lettuce (Bag),34.0,34,1,2.9,3
2023-03-02,Zhuyecai,0.465,1,0,19.8,3
2023-03-03,Broccoli,22.14,49,0,9.2,3
2023-03-03,Chinese Cabbage,22.956,21,0,1.8,3
2023-03-03,Eggplant (2),10.253,19,0,14.0,3
2023-03-03,Huangbaicai (2),2.524,6,0,8.0,3
2023-03-03,Needle Mushroom (Box),43.0,43,1,2.9,3
2023-03-03,Net Lotus Root (1),17.936,26,0,4.8,3
2023-03-03,Shanghaiqing,4.7379999999999995,8,0,8.0,3
2023-03-03,Wuhu Green Pepper (1),21.493,56,0,16.0,3
2023-03-03,Xixia Mushroom (1),8.573,41,0,18.0,3
2023-03-03,Yunnan Lettuce (Bag),28.0,28,1,2.9,3
2023-03-03,Zhuyecai,0.46,1,0,19.8,3
2023-03-04,Broccoli,21.529,40,0,9.2,3
2023-03-04,Chinese Cabbage,21.14,18,0,1.8,3
2023-03-04,Eggplant (2),11.069,24,0,14.0,3
2023-03-04,Huangbaicai (2),0.364,1,0,8.0,3
2023-03-04,Naibaicai,0.188,1,0,8.0,3
2023-03-04,Needle Mushroom (Box),28.0,28,1,2.9,3
2023-03-04,Net Lotus Root (1),24.658,35,0,4.8,3
2023-03-04,Shanghaiqing,2.903,7,0,8.0,3
2023-03-04,Wuhu Green Pepper (1),32.423,91,0,16.0,3
2023-03-04,Xixia Mushroom (1),12.98,61,0,18.0,3
2023-03-04,Yunnan Lettuce (Bag),32.0,32,1,2.9,3
2023-03-04,Zhuyecai,0.7929999999999999,2,0,19.8,3
2023-03-05,Broccoli,32.482,68,0,9.2,3
2023-03-05,Chinese Cabbage,11.533999999999999,11,0,1.8,3
2023-03-05,Eggplant (2),12.478,28,0,12.0,3
2023-03-05,Huangbaicai (2),3.192,6,0,8.0,3
2023-03-05,Needle Mushroom (Box),28.0,30,0,4.9,3
2023-03-05,Net Lotus Root (1),18.318,21,0,4.8,3
2023-03-05,Shanghaiqing,5.4910000000000005,11,0,8.0,3
2023-03-05,Wuhu Green Pepper (1),25.152,73,0,16.0,3
2023-03-05,Xixia Mushroom (1),12.141,57,0,18.0,3
2023-03-05,Yunnan Lettuce (Bag),32.0,32,0,4.9,3
2023-03-05,Zhuyecai,2.122,5,0,19.8,3
2023-03-06,Broccoli,12.733,30,0,9.2,3
2023-03-06,Eggplant (2),8.06,20,0,12.0,3
2023-03-06,Huangbaicai (2),3.869,7,0,8.0,3
2023-03-06,Needle Mushroom (Box),20.0,20,1,2.9,3
2023-03-06,Net Lotus Root (1),10.46,14,0,4.8,3
2023-03-06,Shanghaiqing,2.412,4,0,8.0,3
2023-03-06,Wuhu Green Pepper (1),15.941,48,0,16.0,3
2023-03-06,Xixia Mushroom (1),6.2829999999999995,29,0,18.0,3
2023-03-06,Yunnan Lettuce (Bag),19.0,19,0,4.9,3
2023-03-06,Zhuyecai,2.924,5,0,19.8,3
2023-03-07,Broccoli,21.426,53,0,9.2,3
2023-03-07,Eggplant (2),7.728,16,0,12.0,3
2023-03-07,Huangbaicai (2),2.1740000000000004,4,1,4.8,3
2023-03-07,Needle Mushroom (Box),23.0,23,1,2.9,3
2023-03-07,Net Lotus Root (1),14.934000000000001,20,0,4.8,3
2023-03-07,Shanghaiqing,3.694,7,0,8.0,3
2023-03-07,Wuhu Green Pepper (1),14.224,44,0,15.0,3
2023-03-07,Xixia Mushroom (1),5.015000000000001,27,0,18.0,3
2023-03-07,Yunnan Lettuce (Bag),24.0,24,0,4.9,3
2023-03-07,Zhuyecai,0.434,1,0,19.8,3
2023-03-08,Broccoli,8.124,20,0,9.2,3
2023-03-08,Eggplant (2),7.901000000000001,19,0,12.0,3
2023-03-08,Huangbaicai (2),1.8479999999999999,5,0,8.0,3
2023-03-08,Needle Mushroom (Box),22.0,22,1,2.9,3
2023-03-08,Net Lotus Root (1),10.209,14,0,4.8,3
2023-03-08,Shanghaiqing,5.29,11,0,8.0,3
2023-03-08,Wuhu Green Pepper (1),15.086,44,0,15.0,3
2023-03-08,Xixia Mushroom (1),12.61,51,0,18.0,3
2023-03-08,Yunnan Lettuce (Bag),34.0,34,0,4.9,3
2023-03-08,Zhuyecai,1.42,4,0,19.8,3
2023-03-09,Broccoli,12.71,32,0,9.2,3
2023-03-09,Eggplant (2),4.541,9,0,12.0,3
2023-03-09,Huangbaicai (2),1.458,3,0,8.0,3
2023-03-09,Needle Mushroom (Box),12.0,12,0,3.9,3
2023-03-09,Net Lotus Root (1),6.953,9,0,4.8,3
2023-03-09,Shanghaiqing,2.664,3,0,8.0,3
2023-03-09,Wuhu Green Pepper (1),13.663,43,0,15.0,3
2023-03-09,Xixia Mushroom (1),5.246,25,0,18.0,3
2023-03-09,Yunnan Lettuce (Bag),23.0,23,0,4.9,3
2023-03-09,Zhuyecai,0.661,2,0,19.8,3
2023-03-10,Broccoli,2.02,5,0,9.2,3
2023-03-10,Eggplant (2),10.428,22,0,12.0,3
2023-03-10,Huangbaicai (2),1.5070000000000001,3,0,8.0,3
2023-03-10,Naibaicai,7.77,24,0,6.0,3
2023-03-10,Needle Mushroom (Box),43.0,43,0,2.5,3
2023-03-10,Net Lotus Root (1),10.67,15,0,4.8,3
2023-03-10,Shanghaiqing,5.113,13,0,8.0,3
2023-03-10,Wuhu Green Pepper (1),16.403,47,0,16.0,3
2023-03-10,Xixia Mushroom (1),7.684,36,0,18.0,3
2023-03-10,Yunnan Lettuce (Bag),34.0,34,1,2.9,3
2023-03-10,Zhuyecai,0.6419999999999999,2,0,19.8,3
2023-03-11,Chinese Cabbage,9.149000000000001,7,0,1.8,3
2023-03-11,Eggplant (2),18.851,39,0,12.0,3
2023-03-11,Huangbaicai (2),4.673,13,0,8.0,3
2023-03-11,Naibaicai,5.872,17,0,6.0,3
2023-03-11,Needle Mushroom (Box),59.0,59,1,1.5,3
2023-03-11,Net Lotus Root (1),27.6,37,0,4.8,3
2023-03-11,Shanghaiqing,10.366,21,0,8.0,3
2023-03-11,Wuhu Green Pepper (1),19.988,62,0,16.0,3
2023-03-11,Xixia Mushroom (1),1.046,3,0,18.0,3
2023-03-11,Yunnan Lettuce (Bag),67.0,67,1,2.9,3
2023-03-11,Zhuyecai,0.7070000000000001,2,0,19.8,3
2023-03-12,Chinese Cabbage,1.989,2,0,1.8,3
2023-03-12,Eggplant (2),12.377,30,0,12.0,3
2023-03-12,Huangbaicai (2),6.369,18,0,8.0,3
2023-03-12,Luosi Pepper,6.162,18,1,8.4,3
2023-03-12,Needle Mushroom (Box),46.0,46,0,2.5,3
2023-03-12,Net Lotus Root (1),26.612,35,0,4.8,3
2023-03-12,Shanghaiqing,6.044,12,0,8.0,3
2023-03-12,Wuhu Green Pepper (1),27.256,87,0,16.0,3
2023-03-12,Xixia Mushroom (1),0.29,1,0,18.0,3
2023-03-12,Yunnan Lettuce (Bag),47.0,47,1,2.9,3
2023-03-12,Zhuyecai,3.617,9,0,19.8,3
2023-03-13,Eggplant (2),8.921,19,0,12.0,3
2023-03-13,Huangbaicai (2),1.054,3,0,8.0,3
2023-03-13,Luosi Pepper,2.185,6,1,9.8,3
2023-03-13,Needle Mushroom (Box),23.0,23,0,2.5,3
2023-03-13,Net Lotus Root (1),10.65,14,0,4.8,3
2023-03-13,Shanghaiqing,7.943,17,0,8.0,3
2023-03-13,Wuhu Green Pepper (1),15.456999999999999,44,0,16.0,3
2023-03-13,Xixia Mushroom (1),7.383,35,0,18.0,3
2023-03-13,Yunnan Lettuce (Bag),20.0,20,0,4.9,3
2023-03-13,Zhuyecai,2.025,6,0,19.8,3
2023-03-14,Eggplant (2),6.539,14,0,12.0,3
2023-03-14,Huangbaicai (2),0.428,3,0,8.0,3
2023-03-14,Naibaicai,8.414,24,0,4.0,3
2023-03-14,Needle Mushroom (Box),21.0,21,0,3.0,3
2023-03-14,Net Lotus Root (1),5.0200000000000005,7,0,4.8,3
2023-03-14,Shanghaiqing,7.539,16,0,8.0,3
2023-03-14,Wuhu Green Pepper (1),15.606,47,0,16.0,3
2023-03-14,Xixia Mushroom (1),6.903,30,0,18.0,3
2023-03-14,Yunnan Lettuce (Bag),31.0,31,1,2.9,3
2023-03-14,Zhuyecai,2.031,5,0,19.8,3
2023-03-15,Eggplant (2),3.362,10,0,12.0,3
2023-03-15,Huangbaicai (2),4.515000000000001,11,0,6.0,3
2023-03-15,Naibaicai,0.152,1,1,2.4,3
2023-03-15,Needle Mushroom (Box),27.0,27,0,3.0,3
2023-03-15,Net Lotus Root (1),9.095,12,0,4.8,3
2023-03-15,Shanghaiqing,2.437,8,0,8.0,3
2023-03-15,Wuhu Green Pepper (1),13.216,44,0,16.0,3
2023-03-15,Yunnan Lettuce (Bag),40.0,40,1,2.9,3
2023-03-15,Zhuyecai,0.99,3,0,19.8,3
2023-03-16,Broccoli,18.169,44,0,9.2,3
2023-03-16,Eggplant (2),9.818999999999999,22,0,12.0,3
2023-03-16,Huangbaicai (2),3.995,11,0,6.0,3
2023-03-16,Needle Mushroom (Box),42.0,42,1,1.8,3
2023-03-16,Net Lotus Root (1),16.216,23,0,4.8,3
2023-03-16,Shanghaiqing,3.442,11,0,8.0,3
2023-03-16,Wuhu Green Pepper (1),15.009,46,0,16.0,3
2023-03-16,Yunnan Lettuce (Bag),48.0,48,1,2.9,3
2023-03-16,Zhuyecai,2.58,8,0,19.8,3
2023-03-17,Broccoli,27.829,70,0,10.0,3
2023-03-17,Eggplant (2),14.126,36,0,12.0,3
2023-03-17,Huangbaicai (2),3.842,14,0,6.0,3
2023-03-17,Needle Mushroom (Box),74.0,74,1,1.8,3
2023-03-17,Net Lotus Root (1),20.225,27,0,4.8,3
2023-03-17,Shanghaiqing,10.592,26,0,8.0,3
2023-03-17,Wuhu Green Pepper (1),41.372,121,0,12.0,3
2023-03-17,Yunnan Lettuce (Bag),55.0,55,1,3.4,3
2023-03-18,Broccoli,39.76,99,0,10.0,3
2023-03-18,Eggplant (2),20.596,45,0,12.0,3
2023-03-18,Huangbaicai (2),14.65,39,0,6.0,3
2023-03-18,Needle Mushroom (Box),66.0,66,1,2.1,3
2023-03-18,Net Lotus Root (1),33.266,52,0,4.8,3
2023-03-18,Shanghaiqing,24.689,49,0,8.0,3
2023-03-18,Wuhu Green Pepper (1),27.118,75,0,12.0,3
2023-03-18,Yunnan Lettuce (Bag),50.0,52,1,3.4,3
2023-03-19,Broccoli,36.361000000000004,77,0,10.0,3
2023-03-19,Eggplant (2),20.755,45,0,12.0,3
2023-03-19,Needle Mushroom (Box),41.0,41,0,3.0,3
2023-03-19,Net Lotus Root (1),24.279,37,0,4.8,3
2023-03-19,Shanghaiqing,7.437,17,0,8.0,3
2023-03-19,Wuhu Green Pepper (1),29.562,74,0,11.0,3
2023-03-19,Yunnan Lettuce (Bag),50.0,52,1,3.4,3
2023-03-20,Broccoli,21.308,53,0,10.0,3
2023-03-20,Eggplant (2),5.811,18,0,12.0,3
2023-03-20,Needle Mushroom (Box),27.0,27,0,3.0,3
2023-03-20,Net Lotus Root (1),5.859,10,0,4.8,3
2023-03-20,Shanghaiqing,4.774,11,0,8.0,3
2023-03-20,Wuhu Green Pepper (1),32.534,87,0,11.0,3
2023-03-20,Yunnan Lettuce (Bag),44.0,44,1,3.4,3
2023-03-21,Broccoli,14.895,33,0,10.0,3
2023-03-21,Eggplant (2),7.737,15,0,10.6,3
2023-03-21,Huangbaicai (2),4.078,9,0,6.0,3
2023-03-21,Needle Mushroom (Box),24.0,24,0,3.0,3
2023-03-21,Net Lotus Root (1),4.054,7,0,4.8,3
2023-03-21,Shanghaiqing,3.769,8,0,8.0,3
2023-03-21,Wuhu Green Pepper (1),23.516000000000002,70,0,10.0,3
2023-03-21,Yunnan Lettuce (Bag),40.0,40,1,3.4,3
2023-03-21,Zhuyecai,2.551,6,0,12.0,3
2023-03-22,Broccoli,13.929,31,0,10.0,3
2023-03-22,Eggplant (2),11.364,23,0,10.6,3
2023-03-22,Huangbaicai (2),3.876,11,0,6.0,3
2023-03-22,Needle Mushroom (Box),37.0,37,1,2.1,3
2023-03-22,Net Lotus Root (1),8.487,11,0,4.8,3
2023-03-22,Shanghaiqing,3.455,5,0,8.0,3
2023-03-22,Wuhu Green Pepper (1),43.126,110,0,7.2,3
2023-03-22,Yunnan Lettuce (Bag),36.0,36,1,2.9,3
2023-03-22,Zhuyecai,0.552,2,0,12.0,3
2023-03-23,Broccoli,17.887,38,0,11.0,3
2023-03-23,Eggplant (2),8.997,18,0,10.6,3
2023-03-23,Hongshujian,0.395,1,0,18.0,3
2023-03-23,Huangbaicai (2),4.046,11,0,6.0,3
2023-03-23,Needle Mushroom (Box),23.0,23,1,1.8,3
2023-03-23,Net Lotus Root (1),12.75,18,0,4.8,3
2023-03-23,Shanghaiqing,1.508,3,0,8.0,3
2023-03-23,Wuhu Green Pepper (1),27.964,71,0,7.2,3
2023-03-23,Yunnan Lettuce (Bag),30.0,30,1,2.9,3
2023-03-23,Zhuyecai,0.769,2,0,12.0,3
2023-03-24,Broccoli,16.302,39,0,11.0,3
2023-03-24,Eggplant (2),13.826,29,0,10.0,3
2023-03-24,Huangbaicai (2),0.218,1,0,6.0,3
2023-03-24,Needle Mushroom (Box),44.0,44,1,1.8,3
2023-03-24,Net Lotus Root (1),10.773,19,0,4.8,3
2023-03-24,Shanghaiqing,4.0969999999999995,8,0,8.0,3
2023-03-24,Wuhu Green Pepper (1),57.513,131,0,7.2,3
2023-03-24,Yunnan Lettuce (Bag),40.0,40,1,2.9,3
2023-03-25,Broccoli,15.597999999999999,41,0,11.0,3
2023-03-25,Eggplant (2),17.742,39,0,10.0,3
2023-03-25,Huangbaicai (2),7.753,14,0,6.0,3
2023-03-25,Naibaicai,9.356,22,1,3.0,3
2023-03-25,Needle Mushroom (Box),46.0,46,1,1.8,3
2023-03-25,Net Lotus Root (1),14.83,19,0,4.8,3
2023-03-25,Shanghaiqing,6.157,11,0,8.0,3
2023-03-25,Wuhu Green Pepper (1),46.608,116,0,7.2,3
2023-03-25,Yunnan Lettuce (Bag),61.0,61,1,2.9,3
2023-03-26,Broccoli,18.645,44,0,11.0,3
2023-03-26,Eggplant (2),15.78,34,0,10.0,3
2023-03-26,Huangbaicai (2),1.946,4,0,6.0,3
2023-03-26,Needle Mushroom (Box),51.0,51,1,1.8,3
2023-03-26,Net Lotus Root (1),19.768,23,0,4.8,3
2023-03-26,Shanghaiqing,3.956,10,0,8.0,3
2023-03-26,Wuhu Green Pepper (1),46.622,130,0,7.2,3
2023-03-26,Yunnan Lettuce (Bag),56.0,56,1,2.5,3
2023-03-26,Zhuyecai,3.2880000000000003,8,0,14.0,3
2023-03-27,Broccoli,11.361,29,0,11.0,3
2023-03-27,Eggplant (2),9.125,16,0,10.0,3
2023-03-27,Huangbaicai (2),5.453,9,0,6.0,3
2023-03-27,Needle Mushroom (Box),29.0,29,1,1.8,3
2023-03-27,Net Lotus Root (1),6.133,10,0,4.8,3
2023-03-27,Shanghaiqing,1.784,4,0,8.0,3
2023-03-27,Wuhu Green Pepper (1),22.737000000000002,62,0,7.2,3
2023-03-27,Yunnan Lettuce (Bag),33.0,33,1,2.5,3
2023-03-27,Zhuyecai,1.4329999999999998,4,0,14.0,3
2023-03-28,Broccoli,8.277,22,0,11.0,3
2023-03-28,Chinese Cabbage,2.813,2,0,2.6,3
2023-03-28,Eggplant (2),11.028,25,0,8.6,3
2023-03-28,Huangbaicai (2),5.101,9,0,6.0,3
2023-03-28,Needle Mushroom (Box),31.0,31,1,1.8,3
2023-03-28,Net Lotus Root (1),6.006,12,0,4.8,3
2023-03-28,Shanghaiqing,3.505,6,0,8.0,3
2023-03-28,Wuhu Green Pepper (1),19.187,51,0,7.2,3
2023-03-28,Yunnan Lettuce (Bag),28.0,28,1,2.9,3
2023-03-28,Zhuyecai,1.018,3,0,14.0,3
2023-03-29,Broccoli,14.747,36,0,11.0,3
2023-03-29,Eggplant (2),7.747,20,0,8.6,3
2023-03-29,Huangbaicai (2),2.165,4,0,6.0,3
2023-03-29,Needle Mushroom (Box),34.0,33,1,1.8,3
2023-03-29,Net Lotus Root (1),14.998,16,0,4.8,3
2023-03-29,Shanghaiqing,3.3049999999999997,8,0,8.0,3
2023-03-29,Wuhu Green Pepper (1),28.114,74,0,7.2,3
2023-03-29,Yunnan Lettuce (Bag),30.0,30,1,2.9,3
2023-03-29,Zhuyecai,0.781,2,0,14.0,3
2023-03-30,Broccoli,15.256,40,0,11.0,3
2023-03-30,Eggplant (2),11.169,24,0,8.6,3
